OBJECTID,n_sq_ir,c_cainsee,n_qu,c_ir,c_typeir,l_ir,m2_ip,m2_pop,m2_emp,nb_pop,nb_pop_n5,nb_pop_1999,nb_evo_pop,nb_evo_pop_n5,pct_evo_pop,pct_evo_pop_n5,nb_surface,nb_densite,nb_p_age_0,nb_p_age_5,nb_p_age_10,nb_p_age_15,nb_p_age_20,nb_p_age_25,nb_p_age_30,nb_p_age_35,nb_p_age_40,nb_p_age_45,nb_p_age_50,nb_p_age_55,nb_p_age_60,nb_p_age_65,nb_p_age_70,nb_p_age_75,nb_p_age_80,nb_p_age_85,nb_p_age_90p,nb_age_019,nb_age_60p,nb_age_65p,nb_age_75p,pct_age_019,pct_age_60p,pct_age_65p,pct_age_75p,nb_age_019_n5,nb_age_60p_n5,nb_age_65p_n5,nb_age_75p_n5,pct_age_019_n5,pct_age_60p_n5,pct_age_65p_n5,pct_age_75p_n5,pct_evo_age_019,pct_evo_age_60p,pct_evo_age_65p,pct_evo_age_75p,nb_etranger,pct_etranger,nb_etranger_n5,pct_etranger_n5,pct_evo_etranger,nb_immigre,pct_immigre,nb_immigre_n5,pct_immigre_n5,pct_evo_immigre,n_sq_epci,l_epci,shape_Length,shape_Area
2546,940003132,94021,0,940210105,H,Bretagne 2,425804.41014,302949.201629,384887.873301,3110.21762001231,2888.111561,,222.10605901231,,,,52.2645319343,59.5091452061995,186.243896072402,193.536973565536,189.754122196727,158.698138754431,188.904289713493,225.081548563111,238.402421742177,209.31035321316,186.85859441426,201.348297622126,228.927632477193,233.207234141615,194.739219390327,168.523998821695,62.0293693758894,86.1734269533186,91.6367118889782,40.9098926458224,25.9314984600499,728.233130589096,669.944117536081,475.204898145754,244.651529948169,23.4142178959881,21.540104243041,15.2788311367059,7.86605825823856,663.366816,669.58856,466.889623,250.541131,22.9688778286082,23.1843038559133,16.1659137169321,8.6749118137684,0.445340067379899,-1.6441996128723,-0.887082580226199,-0.80885355552984,406.018089476784,13.0543305672346,302.350028,10.4687793949106,2.585551172324,570.348793009453,18.3379063040353,482.605719,16.7100788458774,1.6278274581579,144,T12 Grand-Orly Seine Bièvre,3992.96676804831,522645.319343146
2547,920002793,92076,0,920760104,H,Château de Vaucresson,800927.785903,296088.668589,707922.158577,2760.29537712848,2658.712212,,101.58316512848,,,,87.2550359018,31.6347973340475,186.394474256736,206.545228230437,191.432162750161,135.854899654946,140.729898480835,75.5653274013794,115.866835348782,151.130654802759,246.846736177839,221.658293710713,186.394474256736,191.432162750161,176.319097269885,120.904523842207,166.243720283035,80.6030158948047,95.7160813750805,75.5653274013794,40.3015079474023,716.164076164033,693.185936695321,529.964829508341,293.193470317352,25.9451971009369,25.1127449054542,19.1995695062048,10.6218150690221,699.546995,628.302673,474.739878,282.033628,26.3114974175325,23.6318421438838,17.8560084787394,10.6079035830599,-0.366300316595602,1.4809027615704,1.3435610274654,0.0139114859622005,315.359299688424,11.4248388886732,235.851496,8.87089226639472,2.55394662227848,372.788948513472,13.5054006032239,317.145751,11.9285475715865,1.5768530316374,136,T4 Paris Ouest La Défense,4341.94521262813,872550.359018985
2548,920002773,92033,0,920330104,H,Cote Saint-Louis,225453.272851,209780.037246,223443.123803,1690.78269729097,1706.39162,,-15.6089227090301,,,,25.6740723348,65.8556490471203,117.777359042287,102.233131533449,124.58458627121,117.421810253789,93.492569306033,84.8450733732678,90.2206608080417,120.46259041568,145.062497117199,162.920204510601,105.622651178761,122.771670919453,40.2429973027462,80.8213226218823,45.7516167804157,42.9738048318033,26.5439978621982,32.4599721339605,34.5741810281961,462.016887100735,303.367892561202,263.124895258456,136.551955856158,27.3256219052273,17.9424531045455,15.5623129855802,8.07625699476025,445.141715,379.681107,264.220572,153.416288,26.0867265042007,22.2505257614896,15.4841695718126,8.99068456512931,1.2388954010266,-4.3080726569441,0.0781434137675987,-0.91442757036906,185.497280833945,10.9710893736466,157.358427,9.22170650369228,1.74938286995432,220.046716953629,13.0144883376318,186.268753,10.9159439613282,2.0985443763036,136,T4 Paris Ouest La Défense,2158.90060632621,256740.723347834
2549,920000543,92064,0,920640110,H,Pasteur 1,333933.097919,289041.664379,333448.036941,2981.99097864069,2900.940848,,81.05013064069,,,,38.1306114897,78.204646139656,167.637130014495,205.522951074767,195.024602460666,216.6604371068,143.632109350798,157.553661507313,196.203080716189,198.263130796988,218.819884632967,249.786653392538,219.689509749434,198.658643810222,180.269183853004,160.560766096626,81.4139650602107,68.1472004776728,59.5775380541229,56.5696807179718,23.0008835901823,775.845100363362,623.539204320881,442.270018213057,200.295287056222,26.0176877100085,20.9101640074416,14.8313667405748,6.71683075136346,887.019037,524.081274,364.487099,171.103643,30.5769432565831,18.0659069405472,12.5644443681535,5.89821206171661,-4.5592555465746,2.8442570668944,2.2669223724213,0.818618689646851,324.844204621655,10.8935341169185,296.230826,10.2115431345052,0.6819909824133,473.836964796649,15.8899529941785,421.735946,14.5379022909329,1.3520507032456,136,T4 Paris Ouest La Défense,3431.79672290902,381306.114897118
2550,920002664,92064,0,920640106,H,Centre 1,180453.058749,118448.111902,167173.583043,3129.80357462582,3002.121349,,127.68222562582,,,,20.593816973,151.977828040777,189.492169522867,178.089502828632,169.350863187851,167.848459444934,137.325241611222,211.175915818413,235.258446676733,223.718623236075,172.370236743874,218.501597975753,277.345886530481,144.796998490019,187.87042369729,190.648648367391,113.278994887077,98.298614527643,82.7671162273806,79.6696101930237,51.9962246591593,704.780994984283,804.529632558966,616.659208861675,312.731565607207,22.5183778527872,25.7054352893424,19.7028086318612,9.99205087956982,626.586734,737.980979,615.962168,332.121411,20.8714659122195,24.5819836445259,20.5175639620689,11.062890949116,1.6469119405677,1.1234516448165,-0.814755330207699,-1.07084006954618,310.826140457776,9.93117085614347,207.227088,6.90268859614975,3.02848225999372,526.509167456116,16.822434855806,379.105218,12.6279111977362,4.1945236580698,136,T4 Paris Ouest La Défense,2368.40555273033,205938.169730669
2551,920002760,92063,0,920630201,H,Martinets 1,372022.513208,340817.346067,360511.534089,3212.65559022814,3320.858584,,-108.20299377186,,,,45.9966378107,69.8454439963608,214.255271254679,191.532953821339,207.133563878118,214.928944180726,184.273680312197,113.658921608213,194.727868728963,210.94282175447,191.66905550369,288.978993897651,262.668319736199,191.563091334429,137.369357343531,100.972008368606,172.008019280837,117.358615580849,96.9638793630085,86.1198607049826,35.530363575651,827.850733134861,746.322104217465,608.952746873934,335.972719224491,25.7684245909495,23.2306913472934,18.9548094954894,10.4577882623463,801.724558,727.625099,557.942865,301.063641,24.1420866839297,21.9107523128422,16.8011630392268,9.06583744488651,1.6263379070198,1.3199390344512,2.1536464562626,1.39195081745979,235.381221530241,7.32668706369256,128.985183,3.88409141001832,3.44259565367424,317.199209640217,9.87342716116332,292.634341,8.81200850918258,1.06141865198074,136,T4 Paris Ouest La Défense,4114.33998959868,459966.378107105
2552,920000503,92063,0,920630101,H,Plaine - Gare 1,146862.394611,117764.870473,144830.428035,2776.59463493427,2526.079669,,250.51496593427,,,,18.0278945276,154.016578623944,246.825479893578,160.441537575337,223.577379904081,163.732108048614,249.188085112786,293.448518014344,247.875839057063,234.957939847274,204.299914370797,176.164271713199,160.34133397687,116.218434576844,110.346662533228,92.7928275871683,40.8669115096789,21.0113039305344,20.3220473445232,10.6009157578624,3.58312418048261,794.576505421611,299.523792843478,189.17713031025,55.5173912134026,28.6169430504724,10.7874512568367,6.81327868065726,1.99947772407609,626.457126,341.803977,242.397256,165.199282,24.7995791141455,13.5310054229331,9.5957882474846,6.53974947929483,3.8173639363269,-2.7435541660964,-2.78250956682734,-4.54027175521874,360.193052190662,12.9724752637213,379.315684,15.0159826174508,-2.0435073537295,561.785583825122,20.2328988451143,512.378667,20.2835513577779,-0.0506525126635999,136,T4 Paris Ouest La Défense,2243.79784493843,180278.9452766
2553,920002757,92063,0,920630105,H,Plaine - Gare 5,145661.572654,140081.948435,144071.473406,3212.80389493294,3017.739731,,195.06416393294,,,,19.0508001259,168.644039814635,301.779373780067,279.335369407792,248.718242292088,142.380844088539,163.47360685272,198.982894374933,270.92197703942,272.663882160994,237.931466729938,228.928563648459,176.710428712599,169.975723339043,144.677044726479,119.202545441643,66.5961357033265,64.0627814148321,80.2639303065536,40.1004199837022,6.09866492981139,972.213829568488,521.001522506348,376.324477779869,190.525796634899,30.2606029301014,16.2164121914831,11.7132725832843,5.93020311433841,844.252386,488.169651,370.804347,216.082812,27.9763154299671,16.1766651373289,12.287486001224,7.16041909712326,2.2842875001343,0.0397470541542013,-0.574213417939699,-1.23021598278485,336.38533326316,10.4701483272505,245.237158,8.1265178531064,2.3436304741441,559.529420025215,17.4156107351487,478.67861,15.8621568680271,1.5534538671216,136,T4 Paris Ouest La Défense,2048.55740983318,190508.001258684
2554,920000511,92063,0,920630301,H,Closeaux 1,836875.348145,295391.850167,819355.815081,1973.64684479644,1990.656812,,-17.0099672035599,,,,100.112177436,19.7143533918055,124.425790854011,137.152608267166,148.652899188392,130.547808428833,102.657617913262,82.4884053255603,138.046038796164,144.701722140462,166.62866217732,157.904104029818,133.096580335506,126.388475307037,99.1090028240187,130.069994340399,51.1817861498946,42.6014684065382,31.1678932394049,21.7054853658514,5.12050170679985,540.779106738403,380.956132032906,281.847129208887,100.595348718594,27.3999934772616,19.3021427839182,14.2805249050499,5.09692749661955,548.476497,375.980849,215.143552,103.018585,27.552539126468,18.8872761358727,10.8076666305854,5.17510524059132,-0.152545649206402,0.4148666480455,3.4728582744645,-0.0781777439717697,151.25987379071,7.66397869960929,124.888671,6.27374192513501,1.39023677447428,238.911603927494,12.1050837720735,182.137147,9.1496005691211,2.9554832029524,136,T4 Paris Ouest La Défense,5041.24257868279,1001121.77436111
2555,920000526,92063,0,920630706,H,Plateau 6,284603.342375,110308.19803,283030.3543,1599.73901567582,1657.640817,,-57.90180132418,,,,31.4950290713,50.7933811413303,100.51453744602,129.636583810794,80.7065641079513,85.9042426955114,68.1024861379669,97.912460279031,149.057056687402,124.34165105851,80.646526700631,101.399288630514,88.8554234908344,113.62185577432,106.774982025314,114.811945947083,46.0866260795083,27.2512688524161,52.9950185499194,29.1204910097174,0,396.761928060277,381.04034524872,271.265353634835,109.366778412053,24.8016660325473,23.8189068038543,16.9568505222858,6.83653879416389,370.606439,305.104121,177.874934,87.014004,22.3574634021575,18.4059247257303,10.7306077514379,5.24926770067583,2.4442026303898,5.412982078124,6.2262427708479,1.58727109348806,142.31373726133,8.89605966140725,80.471411,4.8545746566278,4.04148500477945,217.284144659053,13.5824745492789,141.181581,8.51701885909823,5.06545569018067,136,T4 Paris Ouest La Défense,2475.42474272547,314950.290713397
2556,920000525,92063,0,920630705,H,Plateau 5,305783.219388,280616.820902,302137.898229,2535.33193994686,2613.111994,,-77.7800540531398,,,,35.1479055953,72.1332294771466,163.354034763889,204.232598694472,177.016826525098,167.786302594369,137.317731097652,128.171407268866,139.148847054361,185.857136085816,183.332049228195,200.244812816078,179.993997036797,142.091035655073,130.763983102789,140.440237607463,77.2323663866041,55.1820639521698,73.6992247495336,36.3204954943853,13.146789833246,712.389762577827,526.785161126191,396.021178023402,178.348574029335,28.0984809662737,20.7777590313177,15.6200918618847,7.03452558693648,708.140606,544.204745,361.698404,196.970582,27.0995122913205,20.8259250368739,13.8416724897555,7.53777803830325,0.998968674953201,-0.048166005556201,1.7784193721292,-0.50325245136677,180.703609217351,7.12741422021207,209.460431,8.01574641580402,-0.888332195591951,295.105826788402,11.6397313558314,339.266131,12.9832219889156,-1.3434906330842,136,T4 Paris Ouest La Défense,3130.41508219871,351479.055952979
2557,920000523,92063,0,920630703,H,Plateau 3,260276.022702,181955.961427,259159.452522,2690.92343390372,2682.431268,,8.49216590371998,,,,31.3085944158,85.9483948134617,154.560631319449,169.541750559492,218.887606055669,226.028803938701,130.03144779538,111.066597805359,138.277075293533,207.85674522969,245.718270150488,264.424554548903,222.852112278618,135.524658007449,132.080658792975,74.3120484874308,63.4572244760228,75.7518385187053,74.6606497612021,21.9901658605582,23.9005950240923,769.018791873312,466.153180920986,334.072522128011,196.303249164558,28.57824872251,17.3231677664176,12.4147910683349,7.29501429476873,713.197969,503.316629,355.605331,200.41696,26.5877443909963,18.7634492262413,13.2568291774028,7.47146673955338,1.9905043315137,-1.4402814598237,-0.8420381090679,-0.176452444784649,217.351582350285,8.07721169661722,235.090142,8.76406955154834,-0.686857854931121,381.125331316279,14.163365873379,324.323343,12.0906487658792,2.0727171074998,136,T4 Paris Ouest La Défense,3219.19991704037,313085.944158153
2558,920000518,92063,0,920630601,H,Fouilleuse 1,198925.283317,155391.136633,198883.400998,2824.55893027908,2546.290866,,278.26806427908,,,,22.7887464382,123.945340211622,246.501579067211,255.509848915496,203.828977249609,167.589040331385,118.71570541146,139.243748114934,180.588952962469,246.183806867676,257.201869052391,193.029812685865,182.838339530988,127.484576468353,136.078609115991,110.206313079607,72.5768288147774,69.518722676291,52.2114598149745,49.6805287109589,15.5702114086423,873.429445563701,505.842673621243,369.764064505252,186.980922610867,30.9226844659036,17.9087314553307,13.0910373489257,6.61982728016202,595.260316,544.621861,399.581476,208.512045,23.3775459020949,21.3888314281845,15.6926877968073,8.18885414012242,7.5451385638087,-3.4800999728538,-2.6016504478816,-1.5690268599604,343.185089274387,12.1500417497212,243.497871,9.56284587324125,2.58719587647995,502.039203868967,17.7740743337709,372.956052,14.6470325515435,3.1270417822274,136,T4 Paris Ouest La Défense,2052.11677004668,227887.464381401
2559,920000532,92063,0,920630805,H,Centre Ville 5,420147.075385,279960.71919,369987.187518,2157.90136857207,2323.215146,,-165.31377742793,,,,47.4119477003,45.5138730476246,98.2033591894233,110.369610565538,180.50616221106,130.943071807436,102.469698036167,106.031323143966,90.3510696629526,116.769178999122,184.418271604725,139.231244018609,188.927707053229,150.235664090588,174.946293198086,124.46703643001,67.7537451932626,81.7147418240745,63.4432455512234,37.6633043620053,8.45663843439864,520.022203773457,558.44500499306,386.498721383545,192.277933367892,24.0985158704249,25.8790792353311,17.9108613124102,8.91041343076428,645.156768,481.21313,316.755146,175.75727,27.7699966406813,20.7132400470326,13.6343440488228,7.56526016553441,-3.6714807702564,5.1658391882985,4.2765172635874,1.34515326522987,61.6808084669542,2.85837014449691,41.602176,1.79071559823586,1.06765454626105,149.04239470055,6.90682145492009,160.367845,6.90284088738461,0.00398056753548026,136,T4 Paris Ouest La Défense,2916.70039076039,474119.477003192
2560,920002527,92026,0,920260201,H,Dubonnet,138149.651639,90872.2999364,113661.651308,3996.21028810104,4470.117405,,-473.90711689896,,,,16.7448551177,238.653022675418,244.128209884067,291.108961774666,218.038891904087,185.768314214511,219.780560293414,246.305666317858,360.344597456557,338.891439787049,351.493522393235,305.086283566771,268.574065154334,208.359214119843,177.088682812773,170.173803726094,141.218085955818,71.5875903807963,86.3012281122064,71.1632410756625,40.7979291712974,939.044377777331,758.330561234649,581.241878421875,269.849988739963,23.4983724598626,18.9762426540121,14.5448271366639,6.75264736551672,1086.289067,591.527123,419.614977,221.552066,24.3011305650483,13.2329214069043,9.38711311095866,4.95629188066035,-0.802758105185699,5.7433212471078,5.15771402570524,1.79635548485637,317.710885587181,7.9503044805521,263.765738,5.90064452680746,2.04965995374464,464.001650432121,11.6110418867024,477.638028,10.685133850528,0.9259080361744,136,T4 Paris Ouest La Défense,2127.9091368572,167448.551178116
2561,920002632,92026,0,920260704,H,Montagne,94573.1971925,63370.9947197,84468.7349512,3065.8490556992,2667.279405,,398.5696506992,,,,12.8686893636,238.24097148317,161.431320576386,157.114894808823,221.645990030016,219.039560117551,131.315777995039,178.946873567199,170.692629328179,178.022840466168,289.862380248094,260.835267106316,168.757541622859,165.230262047002,156.565457188783,154.447179973513,130.805279891629,110.233116548502,99.3745093287302,81.1964450005746,31.3317302215368,763.231767003571,759.953716682474,603.388259493691,318.135799628548,24.8946296160529,24.7877081642285,19.6809512970651,10.376760037718,560.737068,748.440554,528.186218,299.959789,21.0228094945306,28.0600732190635,19.8024330338201,11.2459080378945,3.8718201215223,-3.272365054835,-0.121481736755001,-0.8691480001765,229.964718592957,7.50084933781944,332.421584,12.462945703283,-4.96209636546356,425.437785361645,13.8766709525632,426.928044,16.0061238128894,-2.1294528603262,136,T4 Paris Ouest La Défense,1809.31295992459,128686.893635813
2562,920002784,92063,0,920630504,H,Buzenval 4,1310007.1289,357645.022889,993087.035897,1978.10979804859,2021.916831,,-43.8070329514101,,,,137.308661441,14.4063002092447,76.3714841891627,141.476992082892,145.588896000757,217.475047564746,146.087967115213,50.9584977352123,60.6872062720421,66.541877042284,150.984236660112,147.248007707972,190.953443176562,134.441345734266,129.637675481252,164.59338947116,52.398095064274,74.1623097376075,32.0440604649079,10.250800004635,11.2085464482939,545.912307970896,471.294867083559,344.657201190879,126.665713459254,27.5976747352164,23.8255160329569,17.423562712792,6.40337121752342,586.815876,387.726493,243.769548,80.686963,29.022750441707,19.1761840573946,12.0563588107349,3.99061730744354,-1.4250757064906,4.6493319755623,5.3672039020571,2.41275391007988,101.065727235484,5.10920714993604,142.575931,7.05152303072153,-1.94231588078549,155.425076428011,7.85725224056512,211.560862,10.4633810232128,-2.60612878264768,136,T4 Paris Ouest La Défense,5868.08014607877,1373086.61441471
2563,920002768,92063,0,920630503,H,Buzenval 3,544095.591697,264477.488205,541167.268247,2073.18851854854,2188.131471,,-114.94295245146,,,,59.7262182299,34.7115317190912,113.551867757834,132.022163151856,127.228373504291,174.009132057014,97.423367865262,102.434363373397,132.843255402003,156.754678991885,118.06362218706,170.208579985071,185.426007674612,139.105007730289,158.428679793432,115.054277701571,50.6639734292803,37.6102960228072,31.1634592070774,24.1328023843677,3.06459754467183,548.811542863376,420.118086083207,261.689406289775,95.9711551589241,26.4718590689285,20.2643455877006,12.6225571841863,4.62915717988418,609.715889,422.277389,254.568437,96.613394,27.8646825878956,19.2985382549712,11.6340558313738,4.41533771075678,-1.3928235189671,0.965807332729401,0.9885013528125,0.2138194691274,135.393114163355,6.53067065305499,158.922016,7.2629098436837,-0.73223919062871,185.608170468392,8.95278788242268,228.31274,10.4341417792258,-1.48135389680312,136,T4 Paris Ouest La Défense,4831.72006042637,597262.182300912
2564,920000515,92063,0,920630502,H,Buzenval 2,432346.807716,385505.471428,425076.978676,3045.13071352728,3198.332668,,-153.20195447272,,,,51.5382942058,59.0848176186745,183.443944265157,183.290691968901,271.73654539389,225.091428983656,209.967484004999,152.205984371433,133.829986869797,170.461208195054,236.744275344282,268.496264952502,241.310409628038,246.325264114004,145.110332854282,117.152097286335,92.5801215287967,89.3979420082618,47.356290556793,27.604705119229,3.025736081868,863.562610611605,522.227225435566,377.116892581284,167.384673766152,28.3588026870384,17.1495832055975,12.3842595953609,5.49679765872068,999.873291,598.166559,460.075543,216.71003,31.26232930689,18.7024497165284,14.3848558220086,6.77571886652786,-2.9035266198516,-1.5528665109309,-2.0005962266477,-1.27892120780718,189.207515192422,6.21344477437083,208.263367,6.51162304295983,-0.298178268589,285.714299680325,9.38266125690783,268.107236,8.38271886731703,0.999942389590801,136,T4 Paris Ouest La Défense,3318.41964048283,515382.942055604
2565,920002785,92063,0,920630401,H,Pince - Vins,3660705.05557,1172270.37176,1433214.01624,2202.07415103846,2416.63414,,-214.55998896154,,,,401.338594721,5.48682379418128,49.4638681280366,79.8244384098025,127.324141547216,180.598089178172,124.169552650404,54.6177749639406,34.859542896834,63.8146540066313,119.791004893058,131.662745277363,232.802187208853,160.061431305477,184.987703662627,123.56490702128,123.120024495626,106.357723204659,122.227371822343,88.2239291459714,89.6030452392107,442.210553244179,835.084695003147,654.09700412528,411.412085393136,20.0815468923079,37.9226419150933,29.7036774995437,18.6829351409044,614.919648,668.655558,500.537967,287.099001,25.4452934278252,27.6688782522952,20.7121946477178,11.8801185602716,-5.3637465355173,10.2537636627981,8.9914828518259,6.8028165806328,96.8308200901666,4.39725519889977,201.661734,8.34473579025082,-3.94748059135105,155.820122099409,7.07606154070366,243.005867,10.0555505269821,-2.97948898627844,136,T4 Paris Ouest La Défense,9467.68589185095,4013385.94721057
2566,920000253,92026,0,920260203,H,Franklin,115746.077991,105520.201757,112931.665818,3942.49175392066,4209.531552,,-267.03979807934,,,,13.9990085181,281.626498678333,325.483367554468,222.456486874016,195.712412778686,204.244096527173,203.671067027611,227.896006805827,381.608880282683,349.982759493884,314.186715432393,263.065677942137,255.081151132958,227.730282833487,209.054836645817,205.239134227782,113.907443427093,92.6885830057298,95.560311240536,43.0155131955765,11.907027492803,947.896363734342,771.372849235336,562.31801258952,243.171434934645,24.0430779035034,19.5656173146903,14.2630104940693,6.16796305769873,939.631071,875.931024,632.705305,291.800808,22.3215115362081,20.8082779088289,15.0303019987911,6.93190689736871,1.7215663672953,-1.2426605941386,-0.767291504721799,-0.76394383966998,259.800348693822,6.58974995789047,342.550704,8.13750175687007,-1.5477517989796,444.264656377489,11.2686261407062,497.336244,11.8145270526292,-0.545900911923001,136,T4 Paris Ouest La Défense,2271.4803279759,139990.08518098
2567,920000254,92026,0,920260204,H,Charcot,140531.671236,82387.3458467,100500.558683,2203.62841276972,2497.267365,,-293.63895223028,,,,25.9186853148,85.0208406022589,187.930641690964,98.2882783406531,160.773099709494,101.115055328188,79.5093113081291,151.461559729066,188.587319103999,163.580312727037,210.015277962138,168.962279637159,150.235269609589,97.2928619822025,141.382885178161,108.210996133329,62.759923763378,40.1316097938599,53.9919584357317,30.4579723988634,8.9417999377818,548.107075069299,445.877145641105,304.494260462944,133.523340566237,24.8729355590577,20.2337718581458,13.8178587051448,6.05924936311802,676.584249,446.937096,281.5432,169.497075,27.0929840545928,17.8970462780224,11.2740511467021,6.78730188747731,-2.2200484955351,2.3367255801234,2.5438075584427,-0.728052524359289,134.974290083954,6.12509301939459,200.49379,8.02852721378514,-1.90343419439055,298.771446849029,13.5581591305363,366.56247,14.6785432404031,-1.1203841098668,136,T4 Paris Ouest La Défense,2577.60081184873,259186.853146079
2568,920002611,92026,0,920260505,H,Diderot,212552.87358,105084.317732,189934.719133,3164.58169446887,2829.278934,,335.30276046887,,,,25.4680138417,124.257105958037,310.27813529359,218.477051022655,194.943677905734,146.826484592797,148.859971761547,201.669267454021,362.251282205177,303.766542352955,295.173629100269,237.910193587098,160.242057864256,154.008343280274,139.827799098226,122.015471272163,64.2542145801792,45.0774920212232,28.4668539413994,11.2694617516395,19.2637653836652,870.525348814776,430.175058048496,290.34725895027,104.077573097927,27.5083860320718,13.593425595565,9.17490167682338,3.2888256062353,652.072254,421.146083,289.974286,106.599162,23.0472947069276,14.8852797063946,10.2490525948263,3.76771483076401,4.4610913251442,-1.2918541108296,-1.07415091800292,-0.47888922452871,386.614206989693,12.2169134601716,368.966574,13.0410108938379,-0.824097433666299,741.705806754582,23.4377203170628,593.976459,20.9939165722428,2.44380374482,136,T4 Paris Ouest La Défense,3070.73287946992,254680.138417086
2569,920002623,92026,0,920260506,H,Dominos,65554.8850433,42245.6193742,58548.306108,1629.91973894882,1720.199505,,-90.2797660511801,,,,10.8678011482,149.976956398285,76.645952143393,112.166782572027,136.01092220574,129.62929426641,140.94132897238,131.277740419471,67.2536234071941,102.96915748082,85.5622320007709,126.219081758426,172.514832183837,92.9833691486982,91.0245743851583,89.7326819281145,35.9441172193962,8.7513014791783,26.7700445803292,1.17423426582641,2.34846853165282,454.45295118757,255.745422389656,164.720848004497,39.0440488569867,27.8819220559081,15.6906758215342,10.1060711192276,2.3954583728256,465.315003,261.431838,155.265785,82.393495,27.0500602777467,15.1977626571867,9.0260335820757,4.7897639059023,0.8318617781614,0.492913164347499,1.0800375371519,-2.3943055330767,409.133322466668,25.1014398249161,434.391975,25.25241832342,-0.1509784985039,649.829528554458,39.8688053789416,632.714514,36.7814612294055,3.0873441495361,136,T4 Paris Ouest La Défense,1522.60747517596,108678.011482558
2570,920000305,92035,0,920350111,H,Plaisance,132772.669692,123946.543629,131475.828312,3675.07082012671,3178.799505,,496.27131512671,,,,16.6060449728,221.309217585904,251.994410989102,292.448062983924,277.176943916941,208.980854870793,159.932113523192,209.740801732613,249.119667213529,277.147367458285,320.266018054603,297.109736419942,251.160408732434,213.66449938306,158.407312387188,147.191230708027,90.1340026764372,100.619513219934,82.8910126797411,40.577784194175,47.1757545165072,1028.60024615962,665.759556891673,509.826351485159,279.760473912252,27.9885829825765,18.1155572090096,13.8725585556901,7.61238320579102,939.545335,422.285593,295.909361,154.709081,29.5566088242486,13.2844362261847,9.30884003645269,4.86690276491659,-1.5680258416721,4.8311209828249,4.56371851923741,2.74548044087443,284.497356104569,7.74127547546853,317.91517,10.0011079497132,-2.25983247424467,469.114063307996,12.7647625384216,431.7757,13.5829799684079,-0.8182174299863,136,T4 Paris Ouest La Défense,2387.46916463533,166060.449727675
2571,920002634,92035,0,920350101,H,ZAC de Charlebourg,177933.566013,87755.2135751,170191.668066,4011.69942026807,2503.300442,,1508.39897826807,,,,24.7033247243,162.395121508558,316.06574960265,322.279320075437,265.506116494631,223.409715995082,246.143222164536,315.496602079499,333.565059379598,337.432319081049,282.263857081859,305.103506643021,257.355180590812,155.170672600131,138.690692680767,144.077758180618,70.8586001209496,85.7809108417051,77.9491820412244,82.1649776975875,48.3859237146267,1131.26095537008,646.908031976907,507.550663762425,292.614305460858,28.1990457623689,16.1255359439088,12.6517620237986,7.29402367441838,679.633589,535.790094,416.630479,231.228751,27.1495014180963,21.4033475571128,16.6432471312606,9.23695562548061,1.0495443442726,-5.277811613204,-3.991485107462,-1.94293195106223,375.990771349464,9.37235649933961,287.20445,11.4730315698958,-2.10067507055619,625.704354235982,15.5969899208992,391.061497,15.6218362941511,-0.0248463732519006,136,T4 Paris Ouest La Défense,2197.89668453492,247033.247243016
2572,920002538,92044,0,920440121,H,Eiffel 4,53585.1392924,40353.6490985,46215.5479083,2510.14055199353,2191.578725,,318.56182699353,,,,6.4287427404,390.455903021148,123.538522564226,113.777187537267,144.874283580375,147.257330854396,183.368290124603,198.400319217059,174.559557541843,159.779605316092,127.538454187018,169.700218252135,186.10717111189,173.113018037694,168.787617930897,165.962465199311,95.9186297832713,78.9214708049786,63.2037510083638,26.6030916052141,8.72956733690103,529.447324536264,608.126593668937,439.33897573804,177.457880755458,21.0923378021913,24.226794518975,17.5025647623246,7.06963921261392,474.151051,492.100388,363.116417,157.294017,21.6351366068312,22.4541506260515,16.568714272402,7.17720131180777,-0.542798804639901,1.7726438929235,0.933850489922598,-0.10756209919385,359.161602344957,14.3084259588458,275.08761,12.5520295877119,1.7563963711339,603.638317041538,24.0479887296404,462.969101,21.1249130920451,2.9230756375953,136,T4 Paris Ouest La Défense,1371.50207204785,64287.4274039791
2573,920002539,92044,0,920440119,H,Eiffel 2,23530.6765382,23530.6765382,23530.6765382,1355.63780991667,1797.959046,,-442.32123608333,,,,2.94623715438,460.125149091044,40.0591278667693,44.8368628283361,78.7836928951117,91.8401659977176,61.3654235822483,63.1159251719845,60.5335460796296,64.4215724822451,78.3677541438024,80.9790487643236,85.7567837258903,78.7836928951117,132.344148143963,124.510264282399,124.123241059256,77.4780455848511,38.3086262770331,23.5016515846908,6.528236551303,255.519849587934,526.794213483496,394.450065339533,145.816559997878,18.8486812420524,38.8595102342179,29.0970097214815,10.756306657369,336.609614,562.677641,376.295962,169.301778,18.721762030613,31.2953535983934,20.9290619181323,9.41633116597696,0.1269192114394,7.5641566358245,8.1679478033492,1.33997549139204,133.678710982389,9.86094589605804,232.665324,12.9405241191461,-3.07957822308806,261.216208636619,19.2688789531974,343.309486,19.0943996618708,0.174479291326602,136,T4 Paris Ouest La Défense,696.327519693628,29462.3715435867
